
0(h):00(m):00(s) Thread job sending time --->6_4102021_S3_aplas-303.zip
0(h):00(m):00(s) Thread job sending time --->7_4102021_S3_aplas-301.zip
0(h):00(m):00(s) Thread job sending time --->5_4102021_S3_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):01(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):01(s) Thread job sending time --->2_4102021_S3_aplas-303.zip
0(h):00(m):01(s) Thread job sending time --->3_4102021_S3_aplas-301.zip
0(h):00(m):01(s) Thread job sending time --->1_4102021_S3_aplas-304.zip
0(h):00(m):01(s) Thread job sending time --->4_4102021_S3_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of5_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of6_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of7_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of8_4102021_aplas-302.zip
0(h):00(m):00(s) Thread job sending time --->6_4102021_S3_aplas-303.zip
0(h):00(m):00(s) Thread job sending time --->8_4102021_S3_aplas-302.zip
0(h):00(m):01(s) Thread job sending time --->5_4102021_S3_aplas-304.zip
0(h):00(m):01(s) Thread job sending time --->7_4102021_S3_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):01(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):01(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):01(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_4102021_aplas-304.zip
0(h):00(m):00(s) job_preparation_time of2_4102021_aplas-303.zip
0(h):00(m):00(s) job_preparation_time of3_4102021_aplas-301.zip
0(h):00(m):00(s) job_preparation_time of4_4102021_aplas-302.zip
0(h):00(m):00(s) job_preparation_time of1_25112021_aplas-711.zip
0(h):00(m):00(s) job_preparation_time of2_25112021_aplas-611.zip
0(h):00(m):06(s) job_preparation_time of3_25112021_aplas-511.zip
0(h):00(m):00(s) job_preparation_time of4_25112021_aplas-211.zip
0(h):00(m):06(s) job_preparation_time of5_25112021_aplas-510.zip
0(h):00(m):00(s) job_preparation_time of6_25112021_aplas-210.zip
0(h):00(m):00(s) job_preparation_time of7_25112021_aplas-610.zip
0(h):00(m):01(s) job_preparation_time of8_25112021_aplas-311.zip
0(h):00(m):00(s) job_preparation_time of9_25112021_aplas-710.zip
0(h):00(m):01(s) job_preparation_time of10_25112021_aplas-310.zip
0(h):00(m):00(s) job_preparation_time of11_25112021_aplas-811.zip
0(h):00(m):00(s) job_preparation_time of12_25112021_aplas-810.zip
0(h):00(m):00(s) Thread job sending time --->2_25112021_S6_aplas-611.zip
0(h):00(m):00(s) job_preparation_time of1_25112021_aplas-211.zip
0(h):00(m):00(s) job_preparation_time of2_25112021_aplas-210.zip
0(h):00(m):01(s) job_preparation_time of3_25112021_aplas-311.zip
0(h):00(m):01(s) job_preparation_time of4_25112021_aplas-310.zip
0(h):00(m):00(s) job_preparation_time of5_25112021_aplas-811.zip
0(h):00(m):00(s) job_preparation_time of6_25112021_aplas-810.zip
0(h):00(m):00(s) Thread job sending time --->1_25112021_S6_aplas-211.zip
0(h):00(m):00(s) Thread job sending time --->6_25112021_S3_aplas-810.zip
0(h):00(m):00(s) Thread job sending time --->4_25112021_S4_aplas-310.zip
